Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_00230|LE19-195	ALDGEK_00750	96.94	100.0	294
LE17-10A	BHKFFO_00235|LE19-195	ALDGEK_00745	96.97	98.6	1071
LE17-10A	BHKFFO_00240|LE19-195	ALDGEK_00740	96.45	100.0	705
LE17-10A	BHKFFO_00265|LE19-195	ALDGEK_00730	95.53	100.0	828
LE17-10A	BHKFFO_00270|LE19-195	ALDGEK_00725	96.62	100.0	1155
LE17-10A	BHKFFO_00275|LE19-195	ALDGEK_00720	97.23	100.0	1590
LE17-10A	BHKFFO_02475|LE19-195	ALDGEK_06715	98.0	99.39	1155
LE17-10A	BHKFFO_02480|LE19-195	ALDGEK_06720	96.69	100.0	393
LE17-10A	BHKFFO_02525|LE19-195	ALDGEK_00710	98.14	100.0	915
LE17-10A	BHKFFO_05060|LE19-195	ALDGEK_06115	96.88	99.51	1224
LE17-10A	BHKFFO_05070|LE19-195	ALDGEK_06730	95.52	100.0	1251
LE17-20C	BHKFFO_00230|LE19-195	EIDGHK_08135	96.94	100.0	294
LE17-20C	BHKFFO_00235|LE19-195	EIDGHK_08130	96.31	98.6	1071
LE17-20C	BHKFFO_00240|LE19-195	EIDGHK_08125	96.17	100.0	705
LE17-20C	BHKFFO_00265|LE19-195	EIDGHK_08115	96.74	100.0	828
LE17-20C	BHKFFO_00270|LE19-195	EIDGHK_08110	97.06	100.0	1155
LE17-20C	BHKFFO_00275|LE19-195	EIDGHK_08105	97.8	100.0	1590
LE17-20C	BHKFFO_02475|LE19-195	EIDGHK_18980	97.31	99.65	1155
LE17-20C	BHKFFO_02480|LE19-195	EIDGHK_18985	97.2	100.0	393
LE17-20C	BHKFFO_02525|LE19-195	EIDGHK_08090	97.38	100.0	915
LE17-20C	BHKFFO_05060|LE19-195	EIDGHK_14355	97.47	100.0	1224
LE17-20C	BHKFFO_05070|LE19-195	EIDGHK_01025	96.96	100.0	1251
LE18-22	BHKFFO_00230|LE19-195	HENFNN_16765	98.98	100.0	294
LE18-22	BHKFFO_00235|LE19-195	HENFNN_16770	98.88	100.0	1071
LE18-22	BHKFFO_00240|LE19-195	HENFNN_16775	98.01	100.0	705
LE18-22	BHKFFO_00265|LE19-195	HENFNN_16800	99.4	100.0	828
LE18-22	BHKFFO_00270|LE19-195	HENFNN_16805	99.48	100.0	1155
LE18-22	BHKFFO_00275|LE19-195	HENFNN_16810	99.37	100.0	1590
LE18-22	BHKFFO_02475|LE19-195	HENFNN_24075	99.31	100.0	1155
LE18-22	BHKFFO_02480|LE19-195	HENFNN_24080	97.71	100.0	393
LE18-22	BHKFFO_02525|LE19-195	HENFNN_24235	98.25	100.0	915
LE18-22	BHKFFO_05060|LE19-195	HENFNN_14335	97.63	100.0	1224
LE18-22	BHKFFO_05070|LE19-195	HENFNN_14325	98.0	100.0	1251
LE19-10	BHKFFO_00230|LE19-195	PGKGJD_00455	96.6	100.0	294
LE19-10	BHKFFO_00235|LE19-195	PGKGJD_00450	97.82	98.6	1071
LE19-10	BHKFFO_00240|LE19-195	PGKGJD_00445	97.3	100.0	705
LE19-10	BHKFFO_00265|LE19-195	PGKGJD_00435	94.08	100.0	828
LE19-10	BHKFFO_00270|LE19-195	PGKGJD_00430	96.62	100.0	1155
LE19-10	BHKFFO_00275|LE19-195	PGKGJD_00425	98.05	100.0	1590
LE19-10	BHKFFO_02475|LE19-195	PGKGJD_07370	98.1	100.0	1155
LE19-10	BHKFFO_02480|LE19-195	PGKGJD_07365	97.71	100.0	393
LE19-10	BHKFFO_02525|LE19-195	PGKGJD_17125	98.69	100.0	915
LE19-10	BHKFFO_05060|LE19-195	PGKGJD_03785	98.12	100.0	1224
LE19-10	BHKFFO_05070|LE19-195	PGKGJD_03795	98.39	99.6	1251
LE19-114	BHKFFO_00230|LE19-195	OCDKLD_08715	97.28	100.0	294
LE19-114	BHKFFO_00235|LE19-195	OCDKLD_08720	96.78	98.6	1071
LE19-114	BHKFFO_00240|LE19-195	OCDKLD_08725	96.6	100.0	705
LE19-114	BHKFFO_00265|LE19-195	OCDKLD_08735	95.53	100.0	828
LE19-114	BHKFFO_00270|LE19-195	OCDKLD_08740	97.06	100.0	1155
