Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_10050|LE19-84	ALDGEK_01975	97.65	100.0	1236
LE17-10A	FMDALA_10055|LE19-84	ALDGEK_01980	97.91	99.91	1149
LE17-10A	FMDALA_10110|LE19-84	ALDGEK_20760	96.93	100.0	2052
LE17-10A	FMDALA_10115|LE19-84	ALDGEK_20755	97.52	100.0	564
LE17-10A	FMDALA_10120|LE19-84	ALDGEK_20750	96.66	100.0	1527
LE17-10A	FMDALA_10125|LE19-84	ALDGEK_20745	90.59	100.16	1824
LE17-10A	FMDALA_10060|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10065|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10070|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10075|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10080|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10085|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10090|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10095|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10100|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_10105|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_11045|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10050|LE19-84	EIDGHK_04925	96.93	100.0	1236
LE17-20C	FMDALA_10055|LE19-84	EIDGHK_04930	97.56	100.0	1149
LE17-20C	FMDALA_10110|LE19-84	EIDGHK_04285	97.56	100.0	2052
LE17-20C	FMDALA_10115|LE19-84	EIDGHK_04290	93.29	100.35	564
LE17-20C	FMDALA_10120|LE19-84	EIDGHK_04295	96.86	100.07	1527
LE17-20C	FMDALA_11045|LE19-84	EIDGHK_15045	96.89	99.79	483
LE17-20C	FMDALA_10060|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10065|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10070|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10075|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10080|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10085|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10090|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10095|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10100|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10105|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_10125|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_10050|LE19-84	HENFNN_08000	97.09	100.0	1236
LE18-22	FMDALA_10055|LE19-84	HENFNN_04015	99.13	100.0	1149
LE18-22	FMDALA_10060|LE19-84	HENFNN_04010	98.5	100.0	936
LE18-22	FMDALA_10065|LE19-84	HENFNN_04005	97.34	100.0	1014
LE18-22	FMDALA_10070|LE19-84	HENFNN_04000	96.88	100.0	1761
LE18-22	FMDALA_10075|LE19-84	HENFNN_03995	96.83	100.0	7896
LE18-22	FMDALA_10080|LE19-84	HENFNN_03990	96.96	100.0	756
LE18-22	FMDALA_10085|LE19-84	HENFNN_03985	97.66	100.0	10464
LE18-22	FMDALA_10090|LE19-84	HENFNN_03980	96.99	100.0	11721
LE18-22	FMDALA_10110|LE19-84	HENFNN_16315	97.66	100.0	2052
LE18-22	FMDALA_10120|LE19-84	HENFNN_07330	97.64	100.0	1527
LE18-22	FMDALA_10125|LE19-84	HENFNN_03280	98.46	100.0	1824
LE18-22	FMDALA_11045|LE19-84	HENFNN_10700	97.09	85.51	483
LE18-22	FMDALA_10095|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_10100|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_10105|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_10115|LE19-84	Unmatched	0.0	0.0	0
LE19-10	FMDALA_10050|LE19-84	PGKGJD_09875	98.14	100.0	1236
